sample,dina_aar,gdina_aar,npc_aar,gnpc_aar,mlp_aar,ann_aar,qnet_aar
100.0,0.9903999999999998,0.9858999999999998,0.9871999999999999,0.98705,0.9921499999999999,0.9942499999999999,0.9946999999999999
200.0,0.9924999999999997,0.9899999999999999,0.98865,0.9884999999999996,0.9934499999999998,0.99505,0.9953499999999998
300.0,0.9900999999999998,0.9893999999999998,0.9881500000000001,0.9883000000000001,0.9906,0.9935499999999999,0.9943500000000002
500.0,0.9925,0.9919,0.98735,0.9882,0.9906499999999999,0.9939999999999998,0.9945999999999998
