sample,dina_aar,gdina_aar,npc_aar,gnpc_aar,mlp_aar,ann_aar,qnet_aar
100.0,0.7340999999999998,0.8208000000000002,0.7570999999999999,0.8362999999999999,0.9482999999999999,0.9502000000000003,0.9697999999999999
200.0,0.7065000000000001,0.8397499999999999,0.7502,0.8469499999999999,0.9417500000000001,0.9508500000000002,0.9674499999999998
300.0,0.7189000000000001,0.8481499999999998,0.7530500000000001,0.84465,0.9223500000000001,0.9375500000000001,0.9579500000000001
500.0,0.6969,0.8678000000000001,0.7515499999999997,0.8468000000000002,0.9115500000000001,0.9261500000000001,0.9437
